lat,lng
37.26,-77.23
32.27,-95.31
31.08,-97.36
30.69,-97.68
29.74,-98.1
27.31,-81.34
26.12,-97.4
46.05,-111.32
46.32,-114.2
48.54,-109.68
29.9,-90.35
30.7,-88.07
46.61,-120.55
48.28,-116.56
42.77,-105.38
47.53,-111.27
38.62,-90.23
38.73,-119.52
41.61,-88.2
42.02,-87.69
42.05,-87.72
36.31,-96.47
30.7,-88.07
30.68,-88.09
48.87,-117.36
27.81,-82.62
34.2,-86.16
27.94,-82.77
31.99,-81.12
32.05,-81.09
26.36,-80.19
41.64,-87.44
47.95,-116.91
35.14,-89.96
59.76,-151.85
48.42,-114.34
42.57,-96.71
35.05,-78.96
44.84,-108.38
32.85,-96.56
29.31,-94.79
29.58,-95.03
29.69,-95.51
29.71,-95.61
29.7,-95.5
26.43,-81.43
39.23,-111.06
41.32,-105.62
27.67,-97.28
32.92,-105.58
48.55,-117.84
25.86,-80.3
40.12,-87.61
42.88,-76.99
34.07,-118.05
35.77,-83.65
41.8,-69.94
30,-90.2
39.84,-86.39
39.45,-87.38
38.74,-85.06
35.58,-105.22
36.89,-104.43
29.94,-90.09
29.97,-90.06
30.02,-90.24
39.14,-103.47
36.15,-98.54
44.71,-93.44
27.33,-82.54
28.97,-81.31
39.63,-78.77
25.89,-80.32
32.79,-79.95
35.09,-90.06
30.36,-89.17
29.98,-90.09
28.04,-80.61
32.08,-81.09
25.74,-80.27
44.94,-111.64
25.76,-80.22
25.61,-80.36
26.57,-81.88
40.73,-73.99
28.56,-81.26
25.96,-80.14
46.45,-108.55
39.15,-94.69
29.98,-90.08
27.77,-97.1
41.05,-73.52
28.72,-100.49
29.6,-95.47
29.73,-93.9
32.67,-96.78
32.9,-96.87
32.83,-97.27
26.23,-98.34
31.87,-82.6
33.34,-79.99
41.28,-98.96
27.53,-80.4
26.11,-80.17
25.7,-80.27
25.76,-80.31
41.78,-87.65
30.24,-92.03
30.38,-88.53
30.3,-93.2
30.18,-93.2
30.5,-89.69
30.04,-95.62
32.89,-96.78
37.27,-100.59
29.74,-95.39
39.62,-74.2
39.93,-74.14
39.23,-74.63
41.2,-73.98
26.19,-98.3
48.19,-114.31
43.41,-114.76
46.37,-112.75
28.52,-81.49
27.88,-82.85
27.97,-82.79
47.78,-122.58
47,-122.41
41.78,-71.15
38.38,-97.67
32.78,-79.94
25.87,-80.22
39.96,-75.03
25.74,-80.22
30.32,-93.36
30.38,-90.06
30.4,-88.95
30.44,-93.44
30.15,-93.26
30.24,-92.03
30.01,-90.15
30.37,-92.86
30,-90.17
30.34,-91.85
40.97,-73.73
43.04,-76.18
26.18,-80.13
32.36,-80.6
27.77,-82.67
39.67,-79.16
32.57,-80.2
43.74,-70.7
43.52,-70.38
45.08,-67.11
38.55,-90.58
29.67,-95.34
41.51,-88.09
29.4,-94.91
26.2,-98.32
32.19,-98.14
29.88,-95.34
29.97,-95.51
29.85,-95.66
32.68,-97.36
30.61,-90.4
30.22,-93.2
29.94,-90.08
30.25,-93.08
30.4,-90.08
29.96,-90
30.23,-92.01
32.49,-93.78
30.08,-90.5
30.19,-92.11
29.92,-90
30.18,-93.2
29.96,-90.12
30.02,-95.54
27.64,-97.26
30.68,-88.16
30.28,-89.38
30.38,-97.71
30.49,-89.33
39.93,-74.07
40.82,-73.5
30.63,-96.32
27.53,-99.47
26.33,-80.11
25.93,-80.14
31.8,-106.45
26.28,-98.26
29.28,-94.81
43.8,-71.12
33.7,-84.15
32.31,-86.22
31.22,-81.5
33.76,-87.17
30.87,-87.78
32,-81.14
30.71,-84.12
29.55,-95.8
29.93,-90.1
29.74,-95.41
30.01,-95.27
30.4,-88.9
30.78,-89.58
30.21,-92.36
30.5,-91.14
31.65,-93.73
29.98,-90.04
29.73,-90.12
29.89,-90.12
30.09,-91.95
30.01,-90.23
30.23,-93.21
30.21,-93.22
29.88,-95.32
29.69,-95.51
29.89,-95.29
25.72,-80.34
25.78,-80.25
25.76,-80.23
29.9,-90.21
32.07,-81.09
40.67,-73.95
41.73,-83.63
39.63,-84.37
40.07,-83.08
41.43,-81.57
39.74,-84.07
38.45,-82.33
38.58,-75.07
38.7,-75.14
33.53,-112.19
38.72,-75.08
33.94,-109.22
38.71,-75.13
33.54,-111.99
34.45,-112.41
33.39,-110.87
33.51,-112.09
33.49,-112.21
35.1,-114.3
31.89,-110.25
44.33,-105.18
36.17,-115.08
37.91,-104.93
32.86,-80
33.09,-79.48
32.8,-79.78
30.77,-85.56
32.02,-80.85
33.04,-80.32
33.82,-79.46
32.81,-79.96
35.63,-77.34
33.31,-83.68
39.12,-74.71
39.38,-74.4
33.87,-79.77
33.47,-79.69
39.42,-74.37
33.85,-81.72
39.37,-74.45
39.61,-74.21
30.65,-87.88
34.14,-79.38
32.95,-87.12
34.39,-86.15
32.18,-110.98
33.49,-112.02
32.48,-80.59
33.92,-78.19
32.66,-81.01
31.91,-85.14
31.35,-109.53
41.29,-86.65
27.94,-82.84
33.07,-103.27
29.51,-82.45
39.13,-74.71
41.91,-71.09
42.68,-71.09
41.33,-71.99
33.98,-78.29
28.62,-81.43
42.24,-71.37
41.91,-87.63
43.14,-87.98
30.54,-89.66
28.67,-81.18
32.09,-81.14
34.42,-79.38
38.99,-74.8
40.74,-79.1
35.59,-78.53
29.88,-95.15
38.19,-78.38
32.02,-80.85
36.75,-75.94
36.85,-75.98
32.02,-80.96
31.27,-81.43
34.81,-78.98
42.2,-71.27
42.2,-72.68
28.43,-82.6
43.09,-87.99
26.11,-97.17
27.73,-97.14
34.65,-78.74
36.17,-77.45
33.03,-117.18
34.12,-118.37
27.47,-82.6
37.63,-77.35
32,-80.99
39.01,-74.89
32.07,-81.09
38.3,-86.06
43.08,-87.92
34.35,-77.9
41.18,-73.87
40.64,-73.59
39.54,-104.81
33.5,-79.13
32.41,-87.02
46.4,-105.84
36.38,-95.56
28.18,-82.32
45.58,-122.66
47.57,-122.63
25.78,-80.38
32.31,-81.22
35.81,-77.37
32.02,-81.1
37.2,-93.19
39.13,-74.71
32.01,-97.13
31.71,-106.35
28.99,-95.59
32.75,-96.82
29.74,-98.78
29.43,-95.39
29.5,-94.53
39.33,-74.49
44.09,-123.24
44.3,-120.71
36.12,-95.88
43.08,-87.96
43.06,-87.94
30.74,-97.87
32.8,-96.71
29.05,-95.7
28.98,-95.48
38.87,-94.64
24.58,-81.73
38,-103.52
44.15,-104.11
41.64,-70.93
30.43,-88.97
48.92,-119.35
28.08,-82.42
30.78,-88.43
30.3,-89.37
30.4,-87.46
30.55,-89.66
28.58,-81.58
30.29,-89.39
30.34,-87.58
33.74,-84.24
34.28,-119.24
41.46,-87.05
30.67,-88.25
42.22,-88
41.61,-87.75
32.72,-80.09
26.11,-80.27
26.83,-80.11
30.64,-88.24
30.67,-87.92
35.11,-77.04
37.12,-76.43
41.54,-70.61
41.52,-70.66
39.56,-74.24
38.35,-75.08
40.62,-73.95
39.99,-75.33
25.75,-80.22
26.56,-81.89
26.68,-80.27
27.19,-80.38
33.7,-78.9
27.75,-82.64
38.32,-75.12
38.79,-76.84
40.15,-111.59
41.76,-72.06
29.26,-81.03
38.76,-104.84
37.1,-121.99
39.08,-121.17
38.72,-123.47
33.9,-117.36
25.74,-80.23
26.63,-81.6
30.21,-82.68
26.02,-80.27
36.64,-76.23
26.15,-80.14
36.91,-76.11
35.8,-76.88
35.75,-78.89
27.64,-80.41
28.59,-81.19
42.97,-78.65
29.92,-95.4
29.52,-95.07
29.95,-95.57
29.27,-94.84
26.18,-80.12
39.66,-74.17
30.5,-88.34
26.3,-80.09
32.79,-79.95
26.23,-80.12
26.09,-80.19
25.71,-80.28
38.82,-90.24
29.58,-95.52
29.32,-94.94
29.67,-95.61
38.38,-94.38
29.84,-95.66
28.69,-100.48
31.12,-97.43
29.3,-94.91
29.46,-94.62
28.68,-100.49
30.13,-94
29.29,-94.92
28.5,-82.6
25.78,-80.33
26.9,-82.04
28.05,-82.79
29.92,-90.12
29.97,-90.39
29.96,-90.06
38.98,-74.83
39.39,-74.39
39.69,-75.01
39.33,-74.59
38.98,-74.96
40.31,-73.99
33.72,-84.47
26.27,-80.27
26.14,-80.17
30.27,-81.71
25.81,-80.13
47.19,-124.19
26.4,-80.07
38.62,-122.83
41.15,-73.49
39.35,-105.12
29.97,-95.5
32.44,-80.58
30.27,-87.7
30.11,-83.2
25.45,-80.44
26.03,-80.28
32.69,-80.23
25.48,-80.51
26.84,-80.06
33.5,-81.94
31.98,-81.06
32.63,-83.68
33.59,-84.48
32.8,-83.7
33.73,-84.43
42.06,-70.18
29.11,-95.09
38.68,-77.26
44.84,-93.3
41.21,-96.16
34.11,-94.32
39.55,-97.63
29.49,-94.55
32.08,-96.82
39.58,-74.23
25.32,-80.27
25.72,-80.31
40.07,-105.29
38.38,-75.07
37.74,-122.44
29.73,-95.52
28.13,-82.77
28,-82.05
28.55,-81.46
25.76,-80.22
26.11,-80.27
25.69,-80.29
27.95,-82.76
36.96,-122.01
40.27,-111.69
33.84,-116.56
28.04,-97.13
32.66,-97.02
29.47,-95.34
29.33,-94.94
28.31,-81.55
25.77,-80.4
24.63,-81.55
28.5,-81.28
26.18,-80.1
39.75,-74.11
42.11,-71.36
41.23,-73.78
40.06,-74.91
33.27,-84.3
32.03,-81.07
32.03,-81.11
44.99,-93.59
29.33,-94.94
30.01,-95.42
32.72,-97.25
29.83,-95.71
32.7,-96.89
29.78,-95.36
31.2,-98.73
26.17,-98.08
29.61,-95.57
29.54,-95.25
30.05,-95.54
29.39,-94.98
29.8,-95.31
29.5,-95.83
29.66,-95.09
30.02,-95.32
29.66,-95.59
29.52,-95.06
29.2,-94.98
29.28,-94.83
29.49,-95.12
29.4,-95.23
49.31,-95.09
29.21,-94.93
26.19,-80.15
39.26,-74.6
32.8,-79.78
29.76,-90.09
31.72,-81.24
36.76,-76.07
31.18,-81.4
26.16,-80.11
34.47,-119.2
40.17,-105.39
42.1,-109.4
33.82,-96.6
40.27,-74.54
31.29,-81.34
32.02,-81.1
31.54,-84.18
31.16,-81.38
31.96,-81.22
32.58,-83.64
31.24,-81.52
31.58,-81.36
40.31,-74.16
40.31,-73.98
40.93,-73.95
39.6,-74.21
39.97,-74.12
42.81,-70.86
42.17,-73.29
42.21,-70.72
39.43,-75.27
39.29,-74.56
39.41,-74.37
39.12,-74.71
39.28,-74.59
32.51,-94.71
29.61,-95.25
29.5,-98.57
29.69,-95.15
29.58,-98.33
32.29,-81.08
28.1,-97.03
32.33,-96.64
36.69,-75.99
29.66,-95.53
30.42,-91.18
31.17,-81.5
33.53,-84.34
34.04,-84.25
31.19,-85.42
31.51,-83.79
33.65,-84.36
31.39,-81.43
29.52,-95.05
29.29,-94.81
29.4,-94.89
26.14,-81.76
28.29,-81.46
40.33,-73.98
39.74,-74.12
39.87,-74.15
29.46,-94.62
29.31,-94.78
29.29,-94.86
29.47,-95.06
28.95,-98.5
29.29,-94.79
29.37,-94.99
29.91,-93.91
32.52,-94.39
29.49,-95.77
39.57,-74.23
35.84,-82.65
31.99,-81.07
25.82,-80.3
29.25,-95.33
30.3,-87.67
44.95,-93.28
31.94,-111.05
34.16,-118.81
31.24,-81.49
36.8,-76.32
34,-83.71
26.22,-98.16
33.48,-96.26
29.54,-95.06
46.06,-118.32
43.09,-88.01
48.39,-120.11
37.53,-89.2
30.14,-94.16
40.9,-72.74
35.6,-121.13
27.27,-82.52
35.09,-90.06
27.49,-82.59
40.55,-74.15
28.98,-95.26
29.04,-95.7
27.77,-98.07
32.53,-96.66
31.09,-94
29.36,-100.91
32.76,-97.01
32.63,-96.45
29.42,-94.93
29.84,-94.32
29.27,-94.83
29.46,-94.65
29.04,-95.72
30.16,-94.27
26.4,-98.85
38.99,-121.02
38.77,-104.8
36.8,-76.09
36.46,-121.71
36.04,-86.72
34.94,-89.98
47.2,-124.19
34.12,-82.57
27.25,-80.21
33.38,-79.29
32.12,-81.3
30.35,-89.21
30.42,-88.76
26.22,-80.29
30.35,-91.01
35.6,-77.81
34.85,-78.99
26.95,-80.08
35.93,-81.38
34.17,-81.17
33.79,-116.41
40.34,-76.39
41.37,-76.03
38.38,-75.07
26.52,-80.11
30.42,-88.77
26.23,-80.12
31.14,-81.38
27.25,-82.49
26.07,-80.26
26.17,-80.23
30.46,-89.12
26.18,-80.22
26.1,-81.77
41.44,-70.66
28.45,-81.45
28.56,-81.45
37.98,-84.47
30.03,-90.12
34.18,-118.82
34.19,-118.82
41.9,-87.77
38.83,-123.58
41.23,-115.42
36.99,-76.39
37.93,-75.36
25.69,-80.43
34.14,-118.88
30.03,-90.09
30.38,-90.08
25.94,-80.18
25.49,-80.49
26.09,-80.25
25.88,-80.18
26.16,-80.1
28.45,-82.46
34.13,-118.47
33.57,-86.7
33.4,-84.45
39.7,-104.96
40.86,-72.53
40.73,-73.16
38.38,-77.07
26.54,-80.13
47.67,-122.34
36.85,-75.98
38.32,-77.2
36.85,-76.94
25.89,-80.34
27.51,-82.72
25.56,-80.35
25.88,-80.21
25.85,-80.12
25.55,-80.44
25.75,-80.2
37.86,-120.22
37.43,-77.61
32.13,-80.81
25.88,-80.19
27.82,-82.6
30.39,-89.12
30.4,-89.04
30.27,-87.68
30.43,-87.83
36.61,-87.33
29.78,-98.22
47.73,-122.69
25.67,-80.38
30.39,-89.37
40.82,-74.29
26.26,-80.26
32.08,-81.09
32.01,-80.85
25.94,-80.34
26.63,-80.06
26.55,-80.06
29.93,-90.12
25.66,-80.45
28.58,-81.53
46.58,-116.32
36.69,-101.49
29.8,-99.32
29.7,-95.66
32.86,-97.28
28.66,-96.41
38.36,-122.5
29.4,-94.93
27.84,-97.06
26.09,-97.16
29.94,-93.93
29.42,-95.25
28.34,-81.35
25.74,-80.37
40.19,-74.05
42.29,-75.21
41.09,-72.37
40.64,-73.58
40.88,-73.86
37.58,-122.38
37.04,-122.02
38.98,-74.83
32.18,-80.89
30.29,-81.47
26.28,-80.22
33.36,-79.28
27.28,-80.33
30.86,-89.19
32.12,-80.81
32.25,-80.71
29.98,-90.13
29.69,-90.1
28.48,-81.48
32.65,-117.02
38.35,-122.51
37.03,-121.96
39.9,-121.65
25.88,-80.3
26.3,-80.16
25.29,-80.29
25.76,-80.24
39.65,-74.18
39.57,-74.38
37.1,-122.03
34.08,-116.9
40.28,-86.52
26.18,-80.23
39.63,-105.42
40.05,-74.81
31.22,-81.47
33.66,-84.57
30.74,-81.56
32.23,-81.2
32.09,-81.12
30.58,-89.64
35.16,-80.84
30.81,-83.57
29.66,-95.33
41.38,-71.48
29.58,-95.06
30.02,-93.84
29.3,-94.91
30.09,-93.77
28.46,-81.39
25.94,-80.14
25.73,-80.41
25.76,-80.3
26.2,-80.23
26.01,-80.18
25.8,-80.19
25.69,-80.16
37.93,-75.39
37.93,-75.37
29.29,-94.8
29.27,-94.84
29.27,-94.85
29.28,-94.81
29.27,-94.84
36.86,-76.17
32.48,-93.74
30.81,-89.68
30.45,-89.08
41.1,-74.75
27.82,-82.65
34.15,-77.89
30.68,-88.08
25.51,-80.42
33.58,-79
25.67,-80.36
28.21,-81.44
42.46,-70.94
25.9,-80.15
39.35,-74.46
40.68,-73.63
39.28,-74.56
38.98,-74.83
39.47,-74.99
29.98,-90.1
30.36,-88.54
33.75,-84.5
39.54,-104.99
41.33,-71.95
42,-70.06
26.23,-80.09
29.93,-84.47
26.2,-80.15
25.7,-80.28
25.89,-80.12
39.04,-74.94
39.39,-74.53
39.2,-74.66
39.33,-74.5
39.35,-74.47
40.23,-74
29.03,-81.29
25.95,-80.23
27.69,-82.45
28.61,-81.3
28.58,-81.51
27.94,-82.78
25.93,-80.34
39.94,-75.16
26.09,-80.19
28.02,-80.57
40.92,-74.52
39.49,-86.93
33.44,-94.07
26.29,-80.09
27.82,-82.73
27.79,-81.86
26.02,-80.16
30.55,-89.65
35.13,-82.12
27.29,-80.31
26.46,-80.07
28.57,-81.31
30.58,-88.09
25.48,-80.52
31.74,-106.3
31.76,-106.28
28.72,-81.06
29.29,-94.85
41.79,-69.95
33.59,-112.17
33.49,-112.04
38.53,-75.05
38.91,-75.3
38.47,-75.15
35.21,-112.58
33.41,-112.1
33.47,-112.1
32.64,-114.4
33.61,-112.15
33.58,-112.33
31.6,-111.3
31.42,-109.89
32.22,-110.96
33.94,-112.83
33.51,-111.91
35.22,-111.47
32.71,-114.63
32.68,-114.6
32.09,-110.7
38.61,-75.13
33.39,-112.03
33.54,-111.99
43.68,-116.91
45.8,-113.08
47.07,-110.86
45.18,-113.89
45.62,-121.18
48.08,-113.73
48.64,-112.33
47.4,-123.15
47.66,-122.62
46.4,-112.75
46,-112.53
47.54,-116.12
48.34,-115.52
44.27,-114.41
35.6,-105.21
35.5,-108.88
47.35,-122.56
48.83,-115.05
48.22,-114.29
47.72,-116.8
36.2,-115.12
42.29,-111.39
46.88,-113.99
47.56,-122.28
38.07,-103.21
45.46,-117.96
48.18,-117.03
34.19,-103.34
38.31,-112.61
39.61,-110.81
39.4,-118.82
34.4,-103.24
39.38,-118.68
38.84,-104.69
39.54,-119.75
37.08,-106.01
42.88,-106.33
44.97,-116.28
45.87,-122.81
46.59,-120.49
47.04,-124.08
38.07,-103.23
39,-110.15
39.7,-110.92
37.92,-104.95
42.65,-111.59
41.33,-110.3
42.18,-120.35
46.99,-123.59
47.06,-109.42
48.41,-119.57
37.4,-113.51
46.66,-122.97
46.25,-119.91
43.07,-124.17
33.87,-79.09
32.76,-80
41.31,-122.33
40.77,-73.09
40.01,-75.1
39.26,-74.6
32.33,-80.46
42.05,-70.19
26.64,-81.86
29.89,-90.07
30.29,-89.76
34.02,-77.9
30.01,-90.41
29.97,-90.22
33.81,-81.97
29.93,-90.1
29.95,-90.12
29.98,-90.25
34.21,-79.11
34.82,-85.58
32.04,-81.09
31.99,-80.85
34.84,-85.5
32.22,-110.96
45.82,-121.13
43.18,-124.24
40.87,-72.52
32.93,-112.16
40.1,-74.22
33.54,-112.19
29.93,-90.09
30.19,-93.22
30,-90.11
29.6,-90.73
33.64,-112.4
25.98,-80.18
38.5,-122.91
38.8,-90.48
29.93,-90.08
29.95,-90.04
41.81,-73.12
30.72,-88.13
41.26,-72.94
30.09,-90.49
34.52,-77.36
33.48,-82.04
40.25,-79.41
30.73,-88.11
33.31,-79.99
40.28,-86.51
29.94,-90.11
30.01,-90.1
38.39,-96.17
43.02,-87.94
30,-91.05
29.98,-91.02
40.95,-72.79
30.39,-88.16
36.99,-76.39
42.9,-109.9
33.79,-80.35
40.18,-86.02
36.16,-115.08
41.95,-87.73
29.99,-90.07
30.63,-88.16
44.32,-106.67
37.3,-89.54
30.65,-88.17
47.7,-117.18
30.52,-87.91
45.93,-122.44
26.56,-80.05
38.37,-122.87
30.47,-90.03
44.97,-93.14
41.74,-86.26
32.79,-79.95
41.63,-79.68
41.42,-75.66
42.1,-111.37
25.87,-80.27
30.6,-87.14
35.92,-77.55
33.4,-110.86
41.11,-114.96
35.48,-105.8
47.66,-117.39
25.83,-80.12
41.67,-75.89
27.95,-82.73
34.18,-79.4
39.94,-85.86
41.72,-72.57
39.83,-99.89
39.95,-75.05
19.7,-155.11
39.4,-123.35
36.87,-76.27
29.94,-90.08
40.84,-73.97
42.36,-123.51
31.09,-97.3
31.09,-97.76
48.71,-94.6
30.1,-95.49
34.57,-79.54
41.92,-73.07
41.87,-73.04
29.9,-93.93
33.89,-98.52
32.85,-96.96
29.41,-98.53
30.01,-90.41
30.01,-90.41
47.99,-120.25
44.34,-91.93
33.05,-117.05
32.48,-81.78
47.66,-122.34
27.98,-82.58
37.29,-77.29
36.76,-96.86
25.81,-80.22
34.26,-85.86
27.8,-82.64
37.75,-122.41
39.49,-117.07
25.93,-80.34
25.98,-80.23
37.01,-76.37
42.38,-71.04
43.32,-73.65
29.18,-82.13
37.93,-122.7
39.02,-74.95
40.12,-102.72
46.35,-117.07
37.98,-121.27
34.2,-77.87
40.76,-73.02
39.96,-74.15
37.7,-75.76
32.21,-80.71
31.38,-89.78
26.21,-80.23
36.79,-94.72
40.61,-73.65
43,-72.05
34.4,-119.72
28.97,-95.96
32.75,-98.91
36.78,-75.98
35.11,-77.07
28.15,-81.97
38.8,-76.85
36.52,-90.8
34.68,-92.24
39,-93.95
29.94,-90.05
30.01,-90.06
29.95,-90.05
30.48,-90.09
30.4,-90.12
29.95,-90.05
29.93,-90.12
30.48,-90.11
30.07,-95.21
29.8,-95.1
29.95,-90.12
29.98,-90.16
30.39,-89.18
32.09,-81.13
32.08,-81.12
32.08,-81.12
33.17,-86.25
33.88,-84.6
31.49,-82.82
30.58,-88.09
33.38,-87.09
34.18,-84.82
30.69,-88.19
32.03,-81.24
33.86,-83.93
32.06,-81.06
34.09,-84.59
31.23,-85.42
32.02,-80.97
31.59,-84.18
33.46,-81.99
32.07,-81.09
36.6,-121.92
25.91,-80.25
25.6,-80.34
40.87,-72.56
40.12,-74.04
30.48,-88.35
34,-118.47
27.23,-80.24
27.89,-80.52
29.69,-95.65
33.74,-78.83
34.31,-78.51
36.92,-76.29
31.54,-94.13
26.17,-97.98
29.85,-95.21
29.76,-95.57
27.52,-99.49
29.43,-98.5
29.41,-98.48
40.72,-111.28
44.46,-111.45
39.69,-111.45
26.19,-80.14
25.75,-80.42
25.57,-80.39
25.89,-80.35
26.66,-80.08
25.74,-80.4
28.54,-81.39
28.54,-81.39
25.93,-80.18
25.83,-80.34
25.91,-80.35
25.85,-80.28
38.93,-74.93
45.27,-111.35
39,-74.8
26.49,-82.01
38.44,-75.12
38.18,-85.77
30.34,-95.62
29.5,-98.38
40.64,-73.7
40.05,-74.09
26.1,-80.16
25.57,-80.34
26.71,-80.1
26.13,-80.18
25.95,-80.32
27.67,-80.41
25.62,-80.42
26.61,-81.93
38.62,-81.38
30.62,-88.09
33.52,-86.22
32,-80.98
33.75,-84.28
47.84,-117.37
48.84,-118.56
38.99,-105.12
40.37,-74
39.53,-74.65
28.48,-81.49
27.34,-82.53
39.84,-75
31.95,-97.31
33.45,-94.13
28.95,-98.5
40.99,-92.31
34.19,-79.79
32.21,-90.25
32.84,-96.69
29.56,-95.82
29.98,-93.87
29.23,-97.96
29.83,-95.29
47.69,-116.77
30.59,-90.18
29.98,-90.21
29.89,-90.42
30.59,-88.14
38.26,-97.2
42.43,-87.89
42.76,-105.39
48.74,-114.05
30.66,-88.1
30.67,-88.27
48.92,-117.78
48.1,-122.8
42.63,-71.29
41.09,-90.48
36.44,-83.94
35.67,-83.81
38.13,-104.13
48.07,-117.21
45.77,-108.6
35.87,-76.63
30.41,-90.09
38.51,-109.47
37.77,-113.11
41.19,-73.21
30.02,-95.29
29.72,-95.43
29.79,-95.58
29.29,-94.83
25.77,-80.35
25.65,-80.31
35.8,-83.61
44.31,-105.47
29.49,-95.15
38.25,-104.6
38.13,-121.27
35.27,-76.97
38.36,-87.56
38.84,-76.28
34.01,-79.27
25.86,-80.26
48.03,-119.93
30.35,-88.54
41.49,-71.28
29.96,-90.05
29.92,-90.11
25.89,-80.32
40.3,-87.24
25.9,-80.17
34.15,-103.33
33.19,-104.37
33.12,-107.27
33.39,-104.54
35.98,-83.93
30.43,-90.4
29.98,-90.16
30.52,-90.47
29.95,-90.11
37.76,-113.92
48.28,-92.48
29.95,-95.41
39.45,-75.02
33.78,-78.78
39.13,-74.71
39.98,-74.16
30.3,-89.36
30.52,-90.47
35.05,-88.97
35.06,-77.07
36.12,-79.81
25.9,-80.31
25.78,-80.26
40.67,-89.16
25.86,-80.27
25.87,-80.3
26.91,-80.15
26.02,-80.25
25.85,-80.31
26.16,-80.14
25.77,-80.25
38.01,-87.6
41.69,-86.28
30.26,-97.7
30.26,-97.7
29.66,-95.02
30.55,-97.85
29.6,-95.56
29.67,-94.88
31.96,-95.28
34.31,-83.86
33.42,-82.01
25.96,-80.2
25.74,-80.33
39.75,-86.15
41.68,-87.63
29.82,-90.1
29.97,-90.09
30.17,-93.26
30.63,-89.98
30.18,-93.23
30.25,-93.19
30.24,-93.18
29.85,-95.54
30.17,-96.4
29.39,-94.9
40.21,-74.03
39.27,-74.59
38.94,-74.93
39.91,-74.09
39.4,-74.51
39,-74.81
39.95,-74.13
39.39,-74.4
40.15,-74.21
24.56,-81.79
46.27,-108.74
28.02,-82.71
26.67,-81.74
27.99,-82.79
41.38,-71.56
30.8,-84.92
25.85,-80.25
35.78,-78.65
35.78,-78.65
38.49,-81.5
37.01,-76.42
30.38,-90.03
30.32,-92.08
30.47,-91.08
29.96,-90.37
32.72,-97.47
30.15,-92.53
30.19,-93.58
30.22,-93.2
30.36,-90.04
40.85,-73.83
33.22,-80.03
34.19,-78.04
30.44,-84.24
25.76,-80.22
29.7,-95.28
26.38,-98.15
29.37,-94.96
30.05,-95.92
29.55,-95.8
29.78,-95.3
30.3,-97.74
33.2,-96.63
30.93,-94.01
29.57,-95.59
30.07,-95.2
29.82,-91.15
30.31,-93.35
29.95,-90.12
30.21,-93.21
30.23,-92.66
30.43,-90.19
29.92,-90.22
30.2,-92.04
30.29,-93.34
30.24,-92.02
30.12,-92
30.19,-93.21
30.22,-93.38
30.14,-91.83
45.18,-113.92
30.62,-88.15
31.57,-97.13
29.52,-95.15
29.87,-95.72
30.42,-88.82
29.59,-95.69
40.62,-73.74
40.65,-73.62
28.05,-97.05
30.63,-96.31
30.09,-94.13
31.79,-106.43
40,-75.1
28.54,-81.46
28.02,-82.6
27.75,-82.7
30.01,-81.32
28.51,-81.34
32.74,-96.6
31.77,-106.48
30.07,-95.4
29.74,-95.36
29.38,-94.98
30.08,-95.2
29.95,-90.07
30.81,-89.84
30.2,-92.05
30.17,-93.22
30.3,-92.13
30.21,-93.23
30.38,-89.08
33,-93.96
32.98,-93.9
30.44,-91.18
30.02,-90.24
30.18,-92.05
30.2,-93.22
29.96,-90.32
29.97,-90.03
30.13,-92.24
29.78,-95.31
30.48,-90.11
29.9,-90.06
41.04,-72.18
39.13,-84.5
41.45,-81.64
39.92,-83.83
41.05,-81.23
40.74,-84.13
41.64,-83.54
39.75,-82.08
41.26,-81.82
38.71,-75.1
38.71,-75.08
38.53,-75.06
34.95,-111.64
38.55,-75.08
38.84,-75.22
38.71,-75.08
34.43,-112.44
33.48,-112.11
38.53,-75.05
38.7,-75.08
39.76,-75.51
33.37,-110.77
31.55,-110.22
38.53,-75.06
33.4,-111.86
32.26,-110.98
33.82,-109.13
32.76,-111.56
39.06,-75.4
33.46,-112.06
44.6,-107.73
39.77,-104.96
33.93,-80.36
32.74,-79.93
41.51,-72.08
34.92,-76.77
40.76,-72.83
47.72,-120.72
25.93,-80.18
46.42,-105.85
34.6,-80.92
31.19,-81.38
34.95,-79.88
35.78,-78.62
31.21,-81.36
35.5,-78.34
33.94,-80.35
36.37,-78.98
36.13,-88.53
32.68,-79.98
33.47,-111.98
46.99,-124.15
25.82,-80.13
26.35,-81.83
31.16,-81.38
31.99,-81.08
32.14,-81.62
37.58,-77.39
33.64,-112.16
33.4,-110.8
41.7,-70.63
25.97,-80.22
41.07,-72.46
48.73,-117.41
28.55,-81.46
47.19,-124.2
33.94,-81.23
39.34,-74.48
33.93,-78.17
41.66,-70.18
41.27,-72.48
41.52,-72.07
41.49,-78.67
29.51,-95.41
41.82,-71.26
33.92,-79.13
36.7,-77.09
36.88,-76.03
32.45,-85.02
37.57,-75.86
33.62,-78.98
27.23,-80.27
36.59,-89.54
35.71,-118.46
39,-94.72
39.22,-95.08
36.91,-76.09
43.01,-88.82
39.17,-86.54
31.09,-87.04
37.04,-76.32
31.9,-81.05
31.15,-81.39
31.16,-81.39
27.36,-82.47
27.99,-82.57
41.37,-70.52
41.7,-70.3
27.98,-82.48
48.21,-116.44
29.26,-94.84
29.32,-94.75
28.05,-97.04
40.89,-72.51
43.1,-87.98
25.52,-80.43
